ID,gender,female,age,age_18_29,age_30_49,age_50_64,age_65_more,race,race2,race_white_nonhisp,race_black_nonhisp,race_hisp,educ_aggre,educ,educ_hs,educ_somecoll,educ_collegegrad,educ_postgrad,relationship,married,employed,industry,jobduty_a,jobduty_b,jobduty_c,jobduty_d,jobduty_e,income,income_agg,inc_less30k,inc_30to75k,inc_75kmore,hhinternet,internet_agg,internet_disagg,int_useconstantly,int_usefewtimes_orless,soc_media,RIDEAV,AVaware,AVfeedback,AVenthu,AVworry,AVsafe1,AVsafe2,AVreg_lanes,AVreg_restr,AVreg_driver,AVfuture_elderly,AVfuture_job,AVfuture_own,AVfuture_drive,AVfuture_traffic,AVaccper,pos_safe,pos_multitask,pos_exper,pos_indep,pos_stress,pos_long,pos_conv,neg_safe,neg_enjdrv,neg_tech,neg_hack,neg_trust,predict_doc,predict_busi_auto,predict_dronedelivery,predict_3dprinting,predict_AVonroads,WORK3A,WORK3B,WORK3C,WORK3D,WORK3E,WORK3F
112517,2,1,3,0,0,1,0,1,1,1,0,0,1,6,0,0,0,1,1,1,1,5,0,1,0,0,0,7,1,0,0,1,1,1,1,1,0,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,4,3,2,3,1,2,3,3,2,3,2
112613,2,1,4,0,0,0,1,1,1,1,0,0,1,6,0,0,0,1,6,0,0,11,0,0,0,0,0,8,1,0,0,1,1,1,4,0,1,1,2,2,2,1,1,2,1,1,1,2,1,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,2,3,2,2,2,2,2,2
112715,1,0,3,0,0,1,0,1,1,1,0,0,1,6,0,0,0,1,1,1,1,10,0,1,1,1,0,9,1,0,0,1,1,1,3,0,1,1,1,3,3,3,2,3,2,2,3,2,2,2,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,3,2,3,3,2
112984,2,1,3,0,0,1,0,1,1,1,0,0,1,6,0,0,0,1,1,1,1,10,0,0,0,0,1,9,1,0,0,1,1,1,3,0,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,2,2,2,3,2,3,1
112987,1,0,3,0,0,1,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,3,0,1,1,0,0,8,1,0,0,1,1,1,2,1,0,1,2,2,2,2,3,2,2,2,2,1,2,1,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,2,2,2,3,3,3,3,2
113248,1,0,3,0,0,1,0,2,2,0,1,0,1,6,0,0,0,1,1,1,0,11,0,0,0,0,0,6,2,0,1,0,1,1,1,1,0,1,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,2,2,2,2,2,2,2,2
113274,1,0,3,0,0,1,0,3,4,0,0,0,1,5,0,0,1,0,6,0,1,2,0,0,1,1,0,5,2,0,1,0,1,1,3,0,1,1,1,3,2,3,2,3,3,1,1,1,2,1,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,3,3,3,3,3
113412,2,1,4,0,0,0,1,1,1,1,0,0,2,3,0,1,0,0,1,1,0,11,0,0,0,0,0,4,2,0,1,0,1,1,3,0,1,1,1,3,2,4,4,4,3,1,3,3,2,2,2,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0,3,3,3,2,2,2,2,2,2,2,2
113565,1,0,3,0,0,1,0,1,1,1,0,0,3,2,1,0,0,0,1,1,1,10,1,0,0,0,0,6,2,0,1,0,1,2,5,0,1,2,1,2,3,2,3,3,3,2,2,3,2,1,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,2,3,2,2,3,2,3,2
114190,2,1,4,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,1,1,1,2,0,0,1,0,0,6,2,0,1,0,1,1,4,0,1,1,2,2,2,3,2,3,3,2,3,1,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,2,2,2,3,2,3,2,2
114197,2,1,2,0,1,0,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,2,0,0,0,1,0,5,2,0,1,0,1,2,5,0,1,1,1,2,1,3,3,1,1,1,3,2,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,1,2,1,1,3,1,3,3
114473,2,1,3,0,0,1,0,1,1,1,0,0,1,6,0,0,0,1,6,0,0,11,0,0,0,0,0,3,3,1,0,0,1,1,4,0,1,1,2,2,1,1,2,1,1,1,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2,3,2,2,2,2,2,2
114671,1,0,4,0,0,0,1,1,1,1,0,0,1,6,0,0,0,1,1,1,0,11,0,0,0,0,0,8,1,0,0,1,1,1,3,0,1,2,2,3,2,1,2,2,2,4,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,2,3,5,2,2,2,2,2,2
114797,1,0,4,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,1,1,0,11,0,0,0,0,0,6,2,0,1,0,1,1,2,1,0,1,1,3,3,3,2,3,3,2,2,2,2,2,1,2,2,3,1,0,0,0,1,0,0,0,0,0,0,0,3,3,3,2,2,2,2,2,2,2,2
114898,2,1,3,0,0,1,0,1,1,1,0,0,1,6,0,0,0,1,1,1,1,4,0,0,1,0,0,7,1,0,0,1,1,1,2,1,0,1,2,2,3,2,2,2,1,1,2,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,2,2,2,2,2,1,2,2
114940,1,0,3,0,0,1,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,6,1,0,1,0,0,9,1,0,0,1,1,1,1,1,0,1,2,2,1,3,3,2,2,3,2,2,2,2,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,2,2,3,3,2,3,2
114970,2,1,2,0,1,0,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,5,0,1,0,1,0,8,1,0,0,1,1,1,3,0,1,1,1,3,3,3,3,3,2,3,3,1,2,1,1,1,1,3,0,0,1,0,0,0,1,0,0,0,0,0,4,2,3,2,2,2,3,3,3,3,2
115295,1,0,3,0,0,1,0,2,2,0,1,0,2,4,0,1,0,0,6,0,1,4,0,0,1,0,0,6,2,0,1,0,1,1,2,1,0,2,2,3,3,1,4,2,2,1,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,3,2,1,2,2,1,1,1
115546,1,0,2,0,1,0,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,10,0,1,0,0,0,8,1,0,0,1,1,1,3,0,1,1,1,3,3,3,3,4,4,3,4,2,2,2,2,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,4,2,2,1,2,2,3,3,3,3,3
115568,2,1,2,0,1,0,0,1,1,1,0,0,1,6,0,0,0,1,1,1,1,8,0,1,0,1,0,9,1,0,0,1,1,1,2,1,0,1,1,3,2,2,3,3,3,3,3,2,2,2,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,2,5,2,3,3,3,3,3
115650,2,1,3,0,0,1,0,1,1,1,0,0,2,4,0,1,0,0,1,1,1,5,0,0,1,1,0,8,1,0,0,1,1,1,2,1,0,1,2,1,2,1,3,2,1,1,1,1,2,2,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,1,3,2,2,2,4,3,3,3,3,3,3
115706,2,1,3,0,0,1,0,1,1,1,0,0,3,2,1,0,0,0,6,0,1,2,1,0,0,0,0,3,3,1,0,0,1,2,5,0,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2,0,0,0,0,0,0,0,1,0,0,1,0,3,2,2,2,4,2,2,2,2,2,2
115807,1,0,4,0,0,0,1,1,1,1,0,0,2,4,0,1,0,0,1,1,0,11,0,0,0,0,0,6,2,0,1,0,1,1,2,1,0,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,1,4,2,2,2,2,2,2
115973,2,1,4,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,1,1,1,6,0,0,0,0,1,6,2,0,1,0,1,1,3,0,1,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,3,3,3,3,2
116151,2,1,4,0,0,0,1,1,1,1,0,0,3,1,1,0,0,0,1,1,1,10,0,0,0,0,1,4,2,0,1,0,1,2,5,0,1,1,1,3,2,2,2,3,2,2,2,1,2,2,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,2,2,2,2,3,2,3,2
116182,1,0,3,0,0,1,0,1,1,1,0,0,2,3,0,1,0,0,1,1,0,11,0,0,0,0,0,8,1,0,0,1,1,1,4,0,1,1,2,3,2,2,2,1,1,2,1,2,1,2,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,2,3,2,2,2,2,2,2
116264,2,1,3,0,0,1,0,1,1,1,0,0,1,6,0,0,0,1,1,1,1,5,0,0,0,0,1,6,2,0,1,0,1,1,2,1,0,1,2,3,2,2,2,1,1,1,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3,4,3,2,3,1,2,3,2,2,1
116313,1,0,4,0,0,0,1,1,1,1,0,0,2,4,0,1,0,0,1,1,0,11,0,0,0,0,0,4,2,0,1,0,1,2,5,0,1,2,2,3,2,2,2,2,1,1,2,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,3,3,2,2,2,2,2,2
116422,2,1,3,0,0,1,0,1,1,1,0,0,3,2,1,0,0,0,5,0,0,11,0,0,0,0,0,4,2,0,1,0,1,1,2,1,0,1,2,3,2,1,1,1,1,1,1,1,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,2,2,2,2,2,2,2,2
116439,2,1,3,0,0,1,0,1,1,1,0,0,1,5,0,0,1,0,6,0,1,6,0,0,1,1,0,4,2,0,1,0,1,1,3,0,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,2,3,2,3,2,1,1,3
116591,2,1,4,0,0,0,1,1,1,1,0,0,3,2,1,0,0,0,1,1,1,4,1,1,1,0,0,2,3,1,0,0,1,1,4,0,1,1,2,3,2,2,2,3,2,1,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,2,2,2,3,3,3,3
116617,1,0,3,0,0,1,0,1,1,1,0,0,1,6,0,0,0,1,2,1,1,3,0,1,1,1,0,9,1,0,0,1,1,1,2,1,0,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,2,4,2,3,3,2,3,3
116832,1,0,3,0,0,1,0,1,1,1,0,0,1,5,0,0,1,0,6,0,0,11,0,0,0,0,0,6,2,0,1,0,1,2,5,0,1,1,2,3,2,1,1,1,1,1,1,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,2,3,2,2,2,2,2,2
116861,2,1,3,0,0,1,0,1,1,1,0,0,1,5,0,0,1,0,1,1,0,11,0,0,0,0,0,9,1,0,0,1,1,1,3,0,1,1,2,3,2,2,1,1,1,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,3,2,2,2,2,2,2
117214,1,0,2,0,1,0,0,1,1,1,0,0,1,6,0,0,0,1,1,1,0,11,0,0,0,0,0,7,1,0,0,1,1,1,1,1,0,1,1,3,2,4,2,4,4,2,4,2,2,2,2,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,3,2,3,1,3,2,2,2,2,2,2
117395,2,1,4,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,5,0,0,11,0,0,0,0,0,8,1,0,0,1,1,1,2,1,0,1,1,3,3,4,4,3,2,3,4,2,2,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,2,2,2,2,2,2,2,2
118060,2,1,3,0,0,1,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,5,0,1,1,0,0,8,1,0,0,1,1,1,3,0,1,1,1,2,2,3,2,4,3,3,3,2,2,2,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,3,3,2,3,2
118110,2,1,3,0,0,1,0,1,1,1,0,0,3,2,1,0,0,0,1,1,0,11,0,0,0,0,0,5,2,0,1,0,1,2,5,0,1,1,2,2,2,1,1,1,1,4,4,1,1,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3,3,3,2,2,2,2,2,2,2,2
118128,2,1,2,0,1,0,0,1,1,1,0,0,2,3,0,1,0,0,6,0,0,11,0,0,0,0,0,2,3,1,0,0,1,1,1,1,0,1,2,1,2,1,3,2,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,1,5,2,2,2,2,2,2
118218,2,1,3,0,0,1,0,1,1,1,0,0,2,4,0,1,0,0,1,1,1,2,1,1,1,0,0,5,2,0,1,0,1,2,5,0,1,1,1,2,2,2,3,3,2,2,1,2,2,2,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,3,3,4,3,2,3,3,3,3,1,3
118242,2,1,3,0,0,1,0,5,3,0,0,1,2,3,0,1,0,0,5,0,0,11,0,0,0,0,0,2,3,1,0,0,1,1,2,1,0,1,1,3,2,3,2,3,3,1,2,2,2,2,2,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,2,2,2,2,2,2,2,2
118414,2,1,4,0,0,0,1,1,1,1,0,0,3,2,1,0,0,0,1,1,0,11,0,0,0,0,0,7,1,0,0,1,1,1,2,1,0,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,3,5,2,2,2,2,2,2
118423,2,1,4,0,0,0,1,1,1,1,0,0,2,4,0,1,0,0,3,0,0,11,0,0,0,0,0,4,2,0,1,0,1,1,2,1,0,1,1,2,2,3,2,3,2,2,1,2,2,2,2,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,2,2,2,2
118847,2,1,4,0,0,0,1,1,1,1,0,0,1,6,0,0,0,1,1,1,0,11,0,0,0,0,0,9,1,0,0,1,1,1,3,0,1,1,1,3,3,4,4,4,4,3,3,3,2,2,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,2,2
119121,2,1,3,0,0,1,0,1,1,1,0,0,2,3,0,1,0,0,3,0,1,4,0,0,1,0,0,3,3,1,0,0,1,1,2,1,0,1,1,3,3,3,3,3,3,2,2,2,2,2,1,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,2,2,1,3,1,2,3,1
119392,2,1,3,0,0,1,0,1,1,1,0,0,3,2,1,0,0,0,1,1,0,11,0,0,0,0,0,4,2,0,1,0,1,1,3,0,1,1,2,2,2,2,1,2,1,1,1,1,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,3,2,2,2,2,2,2,2
119548,2,1,4,0,0,0,1,1,1,1,0,0,3,2,1,0,0,0,6,0,0,11,0,0,0,0,0,2,3,1,0,0,1,1,2,1,0,1,2,2,2,2,4,2,2,2,3,2,2,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,2,2,2,2,2,2,2
119714,2,1,4,0,0,0,1,1,1,1,0,0,2,4,0,1,0,0,1,1,1,6,0,1,0,0,0,7,1,0,0,1,1,1,2,1,0,1,2,3,1,2,2,3,2,1,1,1,2,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2,2,2,3,1,2,3,3
119910,1,0,2,0,1,0,0,1,1,1,0,0,1,6,0,0,0,1,1,1,1,2,0,1,1,0,0,9,1,0,0,1,1,1,2,1,0,1,2,3,2,3,2,3,3,2,3,1,2,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,2,2,2,3,3,3,3,2
120118,2,1,2,0,1,0,0,1,1,1,0,0,2,4,0,1,0,0,1,1,1,4,1,1,1,0,0,4,2,0,1,0,1,1,3,0,1,1,2,2,2,3,2,2,1,2,2,1,2,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,3,2,3,3,3,3,2
120343,2,1,4,0,0,0,1,1,1,1,0,0,2,3,0,1,0,0,1,1,0,11,0,0,0,0,0,9,1,0,0,1,1,1,2,1,0,2,1,3,2,4,4,4,2,3,3,3,2,1,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,4,3,3,2,1,2,2,2,2,2,2
120371,1,0,4,0,0,0,1,1,1,1,0,0,1,6,0,0,0,1,1,1,1,2,0,0,1,0,0,9,1,0,0,1,1,1,2,1,0,1,1,2,2,3,3,3,3,3,3,1,2,1,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,3,3,2,3,3
120521,2,1,3,0,0,1,0,1,1,1,0,0,1,6,0,0,0,1,3,0,1,2,0,0,1,1,0,6,2,0,1,0,1,1,3,0,1,1,2,2,3,1,1,1,1,2,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2,2,2,5,2,3,3,2,3,2
120873,2,1,4,0,0,0,1,1,1,1,0,0,1,6,0,0,0,1,1,1,0,11,0,0,0,0,0,6,2,0,1,0,1,1,3,0,1,1,1,3,2,4,4,3,3,3,3,2,2,2,2,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,4,2,2,2,3,2,2,2,2,2,2
121158,2,1,4,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,3,0,0,11,0,0,0,0,0,4,2,0,1,0,1,1,3,0,1,1,1,2,2,3,3,3,3,1,2,1,2,2,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,2,2,2,2,2
121186,2,1,3,0,0,1,0,1,1,1,0,0,1,6,0,0,0,1,1,1,1,6,0,0,0,1,0,7,1,0,0,1,1,1,2,1,0,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,3,3,2,3,3,3,3,3
121556,2,1,4,0,0,0,1,1,1,1,0,0,3,1,1,0,0,0,5,0,0,11,0,0,0,0,0,1,3,1,0,0,1,6,9,0,1,1,2,3,2,1,2,1,1,1,4,1,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,2,2,2,2,2,2,2
121582,2,1,4,0,0,0,1,4,4,0,0,0,1,6,0,0,0,1,1,1,0,11,0,0,0,0,0,9,1,0,0,1,1,1,3,0,1,1,1,3,3,4,3,3,3,3,4,2,2,2,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,2,2,2,2,2,2,2,2
121671,1,0,3,0,0,1,0,4,4,0,0,0,3,2,1,0,0,0,2,1,1,2,1,0,0,0,0,3,3,1,0,0,1,1,2,1,0,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,3,3,5,2,2,3,2,2,2
121803,2,1,4,0,0,0,1,1,1,1,0,0,2,3,0,1,0,0,5,0,0,11,0,0,0,0,0,4,2,0,1,0,1,1,3,0,1,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,2,2,2,2,2,2,2,2
122020,1,0,3,0,0,1,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,10,1,0,1,0,0,8,1,0,0,1,1,1,3,0,1,1,2,3,2,1,1,1,1,1,1,1,1,2,1,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3,2,2,1,5,2,3,3,2,1,2
122033,2,1,4,0,0,0,1,1,1,1,0,0,2,4,0,1,0,0,1,1,1,5,1,1,1,0,0,7,1,0,0,1,1,1,2,1,0,1,1,3,2,3,3,3,3,2,3,2,2,2,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,3,1,2,3,3,2,3,2
122234,2,1,2,0,1,0,0,1,1,1,0,0,1,6,0,0,0,1,1,1,1,8,0,1,1,1,0,9,1,0,0,1,1,1,1,1,0,1,1,3,2,4,4,4,4,3,3,2,2,1,2,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,2,2,2,3,3,2,2,2
122265,1,0,4,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,1,1,0,11,0,0,0,0,0,5,2,0,1,0,1,1,4,0,1,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,2,2,3,2,3,2,2,2,2,2,2
122466,1,0,4,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,2,1,1,9,1,0,1,1,0,7,1,0,0,1,1,1,2,1,0,1,2,3,2,2,2,3,2,2,2,2,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,1,2,2,3,3,2,3,2
122503,1,0,4,0,0,0,1,1,1,1,0,0,1,6,0,0,0,1,1,1,1,6,0,0,0,1,0,9,1,0,0,1,1,1,1,1,0,1,2,3,3,3,3,2,1,1,1,3,2,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,1,2,3,3,3,2,3,3
123191,1,0,4,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,6,0,1,9,0,0,0,0,1,4,2,0,1,0,1,1,2,1,0,1,1,3,2,4,3,4,3,2,2,2,2,2,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,2,1,2,3,2,2,3,3
123308,2,1,4,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,1,1,0,11,0,0,0,0,0,4,2,0,1,0,1,1,2,1,0,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3,3,4,2,1,2,2,2,2,2,2
123778,1,0,3,0,0,1,0,1,1,1,0,0,2,4,0,1,0,0,2,1,1,3,0,0,0,1,0,7,1,0,0,1,1,1,3,0,1,1,1,2,3,3,3,4,3,2,2,3,2,2,2,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,2,3,3,3,3,3
124032,2,1,4,0,0,0,1,1,1,1,0,0,2,3,0,1,0,0,1,1,0,11,0,0,0,0,0,6,2,0,1,0,1,2,5,0,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,2,2,2,2,2,2
124184,2,1,2,0,1,0,0,1,1,1,0,0,2,3,0,1,0,0,3,0,1,9,0,0,1,1,0,3,3,1,0,0,1,1,1,1,0,1,1,2,3,3,4,4,3,2,2,1,2,2,1,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,3,2,2,3,3,3,3,2
124191,2,1,3,0,0,1,0,1,1,1,0,0,2,4,0,1,0,0,1,1,1,10,0,1,0,0,0,9,1,0,0,1,1,1,2,1,0,1,2,3,2,1,2,2,1,1,1,1,2,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,3,2,3,2,2,2,2
124264,1,0,3,0,0,1,0,1,1,1,0,0,2,3,0,1,0,0,1,1,1,9,0,1,1,1,0,9,1,0,0,1,1,1,2,1,0,1,1,3,2,2,3,2,2,2,2,1,2,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,4,3,3,2,3,3,3,1,3,3,3
124281,1,0,3,0,0,1,0,1,1,1,0,0,1,5,0,0,1,0,3,0,1,7,0,1,1,0,0,9,1,0,0,1,1,1,3,0,1,1,1,3,2,3,3,4,4,3,3,3,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,2,3,3,3,3,3,3
124561,1,0,4,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,1,1,0,11,0,0,0,0,0,9,1,0,0,1,1,1,1,1,0,1,1,3,3,3,4,4,3,1,3,2,2,2,1,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,2,2,2
124598,1,0,4,0,0,0,1,4,4,0,0,0,1,5,0,0,1,0,1,1,1,6,0,0,0,1,0,7,1,0,0,1,1,1,3,0,1,2,1,2,3,1,2,1,1,2,2,1,2,2,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,2,5,3,3,1,2,1,2
124895,2,1,2,0,1,0,0,1,1,1,0,0,2,3,0,1,0,0,1,1,1,10,0,0,1,1,0,7,1,0,0,1,1,1,2,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,2,2,2,3,3,3,3,2
124997,2,1,3,0,0,1,0,1,1,1,0,0,2,3,0,1,0,0,1,1,1,4,1,0,1,0,0,7,1,0,0,1,1,1,4,0,1,1,2,2,2,2,2,3,3,2,2,1,2,2,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,3,3,2,2,3,2,3,2,3,3,3
125280,2,1,3,0,0,1,0,1,1,1,0,0,1,6,0,0,0,1,6,0,1,9,0,1,1,0,0,9,1,0,0,1,1,1,2,1,0,1,1,3,2,3,3,3,2,1,1,1,2,2,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,4,3,3,2,2,2,3,3,3,3,3
125421,2,1,4,0,0,0,1,1,1,1,0,0,2,4,0,1,0,0,1,1,0,11,0,0,0,0,0,9,1,0,0,1,1,1,3,0,1,1,2,3,2,2,2,2,3,1,1,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,2,2,2,2,2,2,2
125444,2,1,2,0,1,0,0,1,1,1,0,0,1,6,0,0,0,1,6,0,1,5,0,0,1,0,0,4,2,0,1,0,1,1,3,0,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,4,1,2,3,3,2,3,2
125496,2,1,3,0,0,1,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,6,0,1,1,0,0,9,1,0,0,1,1,1,2,1,0,1,1,3,2,2,3,3,3,1,2,2,2,2,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,4,4,4,3,2,2,3,3,2,3,3
125976,1,0,4,0,0,0,1,1,1,1,0,0,1,6,0,0,0,1,1,1,0,11,0,0,0,0,0,6,2,0,1,0,1,1,3,0,1,1,1,3,1,3,2,3,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,2,2,2,2,2
126131,1,0,3,0,0,1,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,9,0,0,1,1,0,8,1,0,0,1,1,1,2,1,0,1,1,3,3,3,3,4,4,2,2,3,2,1,2,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,2,2,3,3,3,3,3,3
126190,1,0,3,0,0,1,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,1,0,1,1,0,0,7,1,0,0,1,1,1,3,0,1,1,1,2,2,2,4,3,3,1,2,1,2,2,2,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,3,2,2,2,2,2,2,2
